YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,u,v,dir,vel,urot,vrot
2019,2,27,6,55,0,0.19985,0.1944,45.792,0.2878,0.27877,-0.003855
2019,2,27,7,25,0,0.16419,0.1778,42.721,0.2478,0.24182,0.0096242
2019,2,27,7,55,0,0.13067,0.13952,43.123,0.2068,0.19105,0.0062606
2019,2,27,8,25,0,0.13298,0.112,49.895,0.1881,0.17322,-0.014834
2019,2,27,8,55,0,0.14527,0.1519,43.721,0.2189,0.21013,0.0046913
2019,2,27,9,55,0,0.09889,0.17356,29.674,0.209,0.19265,0.052797
2019,2,27,10,25,0,0.092492,0.12145,37.291,0.1641,0.15128,0.020477
2019,2,27,11,55,0,0.063066,0.074237,40.349,0.1084,0.097088,0.007899
2019,2,27,12,25,0,0.084356,0.071699,49.637,0.1125,0.11035,-0.0089498
2019,2,27,12,55,0,0.065322,0.061516,46.719,0.1022,0.089688,-0.0026919
2019,2,27,13,55,0,0.039637,0.042058,43.303,0.067,0.057767,0.0017117
2019,2,27,14,25,0,0.032341,0.023171,54.381,0.0553,0.039253,-0.0064846
2019,2,27,14,55,0,-0.0015542,0.028643,356.89,0.0446,0.019155,0.021353
2019,2,27,15,25,0,-0.01841,0.0052199,285.83,0.0363,-0.0093267,0.016709
2019,2,27,15,55,0,-0.016388,0.0045875,285.64,0.0289,-0.0083444,0.014832
2019,2,27,16,25,0,0.038377,-0.014617,110.85,0.0659,0.016801,-0.037472
2019,2,27,16,55,0,-0.018865,-0.01647,228.88,0.0317,-0.024986,0.001693
2019,2,27,17,55,0,0.051264,0.020686,68.025,0.0605,0.050876,-0.021621
2019,2,27,19,25,0,0.055166,-0.041851,127.18,0.0812,0.0094157,-0.068602
2019,2,27,19,55,0,-0.0086842,-0.028987,196.68,0.046,-0.026637,-0.014356
2019,2,27,20,25,0,-0.018725,-0.04517,202.52,0.0552,-0.045181,-0.018699
2019,2,27,20,55,0,-0.0007331,-0.047987,180.88,0.0655,-0.03445,-0.033414
2019,2,27,21,25,0,-0.013109,-0.034138,201.01,0.0478,-0.033408,-0.01487
2019,2,27,21,55,0,-0.019099,-0.028263,214.05,0.0412,-0.03349,-0.00648
2019,2,27,22,25,0,-0.0046982,-0.031515,188.48,0.0437,-0.025607,-0.018962
2019,2,27,22,55,0,-0.010032,-0.025027,201.84,0.0387,-0.024791,-0.010603
2019,2,27,23,25,0,-0.034432,-0.069895,206.23,0.0807,-0.073771,-0.025076
2019,2,28,0,55,0,-0.010803,-0.061601,189.95,0.0645,-0.051198,-0.03592
2019,2,28,1,25,0,-0.028888,-0.05635,207.14,0.0653,-0.060272,-0.019419
2019,2,28,1,55,0,-0.014598,-0.063639,192.92,0.0666,-0.055322,-0.034677
2019,2,28,2,25,0,-0.034906,-0.058484,210.83,0.0714,-0.066037,-0.016672
2019,2,28,3,25,0,-0.094682,-0.088446,226.95,0.1329,-0.12949,0.0044097
2019,2,28,3,55,0,-0.077984,-0.10044,217.83,0.1293,-0.12616,-0.015877
2019,2,28,4,25,0,-0.089213,-0.070506,231.68,0.1162,-0.11294,0.013228
2019,2,28,4,55,0,-0.059064,-0.041217,235.09,0.0763,-0.070909,0.01262
2019,2,28,5,25,0,-0.071998,-0.053613,233.33,0.0946,-0.08882,0.013
2019,2,28,5,55,0,-0.032146,-0.042795,216.91,0.0593,-0.052991,-0.0075296
2019,2,28,6,25,0,-0.016706,-0.054382,197.08,0.0716,-0.050267,-0.026641
2019,2,28,6,55,0,0.019323,-0.03683,152.32,0.0486,-0.012379,-0.039706
2019,2,28,7,55,0,-0.0046669,-0.029424,189.01,0.0377,-0.024106,-0.017506
2019,2,28,8,25,0,0.028085,-0.018868,123.89,0.0449,0.0065172,-0.033201
2019,2,28,8,55,0,0.0032506,-0.054644,176.6,0.0641,-0.03634,-0.040937
2019,2,28,9,55,0,-0.024233,-0.045514,208.03,0.0864,-0.049319,-0.015048
2019,2,28,10,25,0,-0.070545,0.0033427,272.71,0.0869,-0.047519,0.052247
2019,2,28,10,55,0,0.0059608,0.02126,15.662,0.0346,0.019248,0.010818
2019,2,28,11,25,0,0.022397,-0.0018027,94.602,0.0332,0.014563,-0.017112
2019,2,28,11,55,0,-0.0083128,-0.0039064,244.83,0.0272,-0.0086403,0.0031158
2019,2,28,12,25,0,-0.020788,-0.037051,209.3,0.0573,-0.040898,-0.011499
2019,2,28,12,55,0,0.0088842,-0.023476,159.27,0.0687,-0.010318,-0.022882
2019,2,28,13,25,0,0.0010828,0.0081211,7.5948,0.0372,0.0065082,0.0049768
2019,2,28,13,55,0,0.038667,-0.00065696,90.973,0.055,0.026877,-0.027806
2019,2,28,14,25,0,0.058432,0.018732,72.225,0.0658,0.054563,-0.028072
2019,2,28,14,55,0,0.043007,0.023721,61.12,0.0561,0.047184,-0.013637
2019,2,28,15,25,0,0.019105,0.018341,46.17,0.0402,0.026478,-0.00054074
2019,2,28,15,55,0,-0.0059559,0.027827,347.92,0.0408,0.015465,0.023888
2019,2,28,16,55,0,-0.010017,0.041185,346.33,0.0637,0.022039,0.036205
2019,2,28,17,25,0,-0.010284,0.031049,341.67,0.0613,0.014683,0.029226
2019,2,28,17,55,0,0.024742,0.039399,32.129,0.0733,0.045355,0.010364
2019,2,28,18,25,0,0.025915,0.04172,31.847,0.086,0.047825,0.011176
2019,2,28,18,55,0,0.053734,0.074485,35.807,0.1241,0.090664,0.014674
2019,2,28,19,25,0,0.059617,0.075426,38.323,0.1374,0.09549,0.011179
2019,2,28,19,55,0,0.093599,0.065158,55.157,0.1607,0.11226,-0.020111
2019,2,28,20,25,0,0.10223,0.081623,51.395,0.1781,0.13,-0.014571
2019,2,28,20,55,0,0.13474,0.10893,51.045,0.195,0.1723,-0.018245
2019,2,28,21,25,0,0.10554,0.096436,47.581,0.1851,0.14282,-0.0064367
2019,2,28,21,55,0,0.1112,0.081935,53.617,0.1835,0.13657,-0.020695
2019,2,28,22,25,0,0.14283,0.13679,46.238,0.2223,0.19773,-0.0042722
2019,2,28,22,55,0,0.11119,0.15161,36.255,0.2005,0.18583,0.028585
2019,2,28,23,25,0,0.16033,0.19247,39.795,0.2576,0.24947,0.022725
2019,3,1,0,55,0,0.16347,0.20469,38.612,0.2704,0.26033,0.029146
2019,3,1,1,55,0,0.15464,0.19315,38.682,0.2501,0.24593,0.027229
2019,3,1,2,25,0,0.19608,0.20227,44.109,0.2834,0.28168,0.0043796
2019,3,1,7,25,0,0.15975,0.11571,54.082,0.1993,0.19478,-0.031136
2019,3,1,8,25,0,0.17528,0.12442,54.631,0.2186,0.21192,-0.035962
2019,3,1,9,25,0,0.13821,0.064576,64.957,0.1564,0.14339,-0.052068
2019,3,1,9,55,0,0.1327,0.1015,52.588,0.1698,0.16561,-0.022062
2019,3,1,11,25,0,0.093602,0.05463,59.731,0.1182,0.10482,-0.027558
2019,3,1,12,25,0,0.070012,0.053736,52.493,0.1034,0.087503,-0.011509
2019,3,1,12,55,0,0.067323,0.038416,60.29,0.1034,0.074769,-0.02044
2019,3,1,16,25,0,0.0097599,0.03146,17.236,0.0678,0.029147,0.015344
2019,3,1,16,55,0,-0.018439,0.021885,319.88,0.0693,0.0024361,0.028513
2019,3,1,17,25,0,-0.020883,0.0051018,283.73,0.0569,-0.011159,0.018374
2019,3,1,18,25,0,0.027262,0.033737,38.94,0.0491,0.043133,0.0045788
2019,3,1,19,25,0,0.051373,0.053278,43.957,0.0793,0.073999,0.0013476
2019,3,1,20,25,0,0.058591,0.029029,63.644,0.0793,0.061957,-0.020903
2019,3,1,20,55,0,0.031397,0.0307,45.643,0.079,0.043909,-0.00049277
2019,3,1,21,25,0,0.0777,0.03103,68.23,0.0917,0.076884,-0.033
2019,3,1,22,25,0,0.046926,0.025627,61.36,0.0637,0.051303,-0.015061
2019,3,1,22,55,0,0.066088,0.038633,59.691,0.0795,0.074049,-0.019414
2019,3,1,23,25,0,0.013879,0.021875,32.394,0.0496,0.025282,0.0056537
2019,3,2,0,25,0,0.0093498,0.029748,17.448,0.0396,0.027647,0.014424
2019,3,2,0,55,0,0.0038531,0.023564,9.2868,0.0471,0.019387,0.013938
2019,3,2,1,55,0,0.095259,-0.035217,110.29,0.1162,0.042456,-0.092261
2019,3,2,2,25,0,0.061023,0.017054,74.386,0.0975,0.055209,-0.03109
2019,3,2,2,55,0,0.036325,-0.019563,118.31,0.0752,0.011852,-0.039519
2019,3,2,3,25,0,0.02846,-0.028283,134.82,0.0959,0.00012527,-0.040124
2019,3,2,3,55,0,0.064174,-0.011139,99.847,0.0979,0.037502,-0.053254
2019,3,2,5,25,0,-0.011141,-0.058592,190.77,0.1267,-0.049309,-0.033553
2019,3,2,5,55,0,-0.097573,-0.063342,237.01,0.1688,-0.11378,0.024205
2019,3,2,6,25,0,-0.10543,-0.10895,224.06,0.1982,-0.15159,-0.0024901
2019,3,2,6,55,0,-0.16644,-0.092203,241.01,0.2297,-0.18289,0.052492
2019,3,2,7,25,0,-0.13268,-0.11956,227.98,0.223,-0.17836,0.0092752
2019,3,2,7,55,0,-0.13749,-0.13834,224.82,0.2441,-0.19504,-0.0006066
2019,3,2,8,25,0,-0.10855,-0.17158,212.32,0.2576,-0.19808,-0.044565
2019,3,2,9,55,0,-0.11485,-0.14567,218.25,0.2467,-0.18421,-0.021799
2019,3,2,10,25,0,-0.090463,-0.13194,214.44,0.2188,-0.15726,-0.029328
2019,3,2,11,55,0,-0.16883,-0.13242,231.89,0.2622,-0.21302,0.025748
2019,3,2,12,25,0,-0.2187,-0.15701,234.33,0.3006,-0.26567,0.043624
2019,3,2,12,55,0,-0.21555,-0.14779,235.56,0.2934,-0.25692,0.047912
2019,3,2,13,25,0,-0.20944,-0.15328,233.8,0.2873,-0.25649,0.039711
2019,3,2,13,55,0,-0.22435,-0.15743,234.94,0.3088,-0.26996,0.047315
2019,3,2,14,25,0,-0.23066,-0.13641,239.4,0.3044,-0.25956,0.06664
2019,3,2,14,55,0,-0.19956,-0.17508,228.74,0.3018,-0.26491,0.017309
2019,3,2,15,25,0,-0.23446,-0.16484,234.89,0.3241,-0.28235,0.049223
2019,3,2,15,55,0,-0.23748,-0.17508,233.6,0.3227,-0.29172,0.044117
2019,3,2,16,25,0,-0.22642,-0.15122,236.26,0.2982,-0.26703,0.053169
2019,3,2,16,55,0,-0.21044,-0.14518,235.4,0.273,-0.25146,0.04615
2019,3,2,17,25,0,-0.1868,-0.15249,230.77,0.2646,-0.23991,0.024261
2019,3,2,17,55,0,-0.15806,-0.13618,229.25,0.2294,-0.20806,0.015466
2019,3,2,18,25,0,-0.18718,-0.16362,228.84,0.277,-0.24805,0.016658
2019,3,2,18,55,0,-0.17837,-0.14052,231.77,0.2495,-0.22549,0.026766
2019,3,2,20,25,0,-0.10437,-0.10213,225.62,0.1708,-0.14602,0.0015837
2019,3,2,20,55,0,-0.047482,-0.11396,202.62,0.1587,-0.11416,-0.047007
2019,3,2,21,25,0,-0.037014,-0.11291,198.15,0.1652,-0.10601,-0.053669
2019,3,2,23,25,0,0.11453,0.048376,67.101,0.169,0.11519,-0.046775
2019,3,3,0,25,0,0.089334,-0.0068455,94.382,0.121,0.058328,-0.068009
2019,3,3,1,25,0,0.074552,0.1795,22.554,0.2391,0.17964,0.074212
2019,3,3,1,55,0,0.12202,0.18886,32.867,0.2573,0.21983,0.047259
2019,3,3,2,55,0,0.17164,0.17799,43.959,0.2633,0.24723,0.0044937
2019,3,3,5,25,0,0.1596,0.22638,35.184,0.2814,0.27293,0.047219
2019,3,3,5,55,0,0.14691,0.24628,30.817,0.29,0.27803,0.070264
2019,3,3,6,25,0,0.14815,0.23103,32.67,0.2772,0.26812,0.058605
2019,3,3,6,55,0,0.17245,0.22716,37.205,0.2894,0.28257,0.038684
2019,3,3,7,25,0,0.16793,0.21343,38.198,0.2792,0.26966,0.032167
2019,3,3,7,55,0,0.19063,0.23853,38.631,0.3061,0.30346,0.03387
2019,3,3,9,55,0,0.24326,0.21182,48.952,0.3312,0.3218,-0.022231
2019,3,3,10,25,0,0.24776,0.19945,51.166,0.3336,0.31622,-0.034162
2019,3,3,10,55,0,0.23618,0.20505,49.035,0.322,0.312,-0.022007
2019,3,3,11,25,0,0.20564,0.20009,45.785,0.2959,0.2869,-0.0039287
2019,3,3,11,55,0,0.15927,0.14521,47.644,0.2206,0.2153,-0.0099418
2019,3,3,12,25,0,0.17611,0.166,46.692,0.2462,0.24191,-0.0071468
2019,3,3,12,55,0,0.15492,0.14505,46.886,0.2167,0.21211,-0.0069826
2019,3,3,13,55,0,0.10394,0.088867,49.471,0.14,0.13634,-0.010661
2019,3,3,14,25,0,0.11391,0.067803,59.238,0.1382,0.12849,-0.032603
2019,3,3,14,55,0,0.091126,0.055097,58.842,0.1183,0.1034,-0.025476
2019,3,3,15,55,0,0.040821,0.040458,45.256,0.0863,0.057473,-0.00025674
2019,3,3,16,25,0,0.065355,0.0056672,85.044,0.0893,0.050221,-0.042206
2019,3,3,16,55,0,0.077874,0.014222,79.651,0.0976,0.065122,-0.045009
2019,3,3,17,25,0,0.11006,0.0156,81.933,0.1178,0.088858,-0.066796
2019,3,3,17,55,0,0.054978,0.095537,29.919,0.128,0.10643,0.028679
2019,3,3,19,55,0,-0.037771,0.018568,296.18,0.0516,-0.013578,0.039837
2019,3,3,20,25,0,-0.067401,0.036237,298.26,0.0791,-0.022037,0.073283
2019,3,3,21,25,0,-0.13459,-0.024251,259.79,0.1459,-0.11232,0.078019
2019,3,3,21,55,0,-0.073445,-0.041011,240.82,0.0876,-0.080933,0.022934
2019,3,3,22,25,0,-0.13271,-0.047106,250.46,0.1502,-0.12715,0.060528
2019,3,3,22,55,0,-0.045912,-0.070301,213.15,0.0926,-0.082175,-0.017245
2019,3,3,23,25,0,0.035853,-0.086629,157.52,0.1029,-0.035904,-0.086608
2019,3,4,0,25,0,-0.015419,-0.094407,189.28,0.0997,-0.077659,-0.055853
2019,3,4,0,55,0,-0.033438,-0.13929,193.5,0.1458,-0.12214,-0.074847
2019,3,4,1,25,0,-0.0073485,-0.12624,183.33,0.133,-0.094461,-0.084068
2019,3,4,1,55,0,0.010315,-0.10627,174.46,0.1142,-0.06785,-0.082437
2019,3,4,2,55,0,-0.037938,-0.053692,215.24,0.0762,-0.064792,-0.01114
2019,3,4,3,25,0,-0.026981,-0.11503,193.2,0.1238,-0.10041,-0.062259
2019,3,4,3,55,0,-0.039362,-0.15882,193.92,0.1681,-0.14013,-0.084466
2019,3,4,4,55,0,-0.028051,-0.19384,188.23,0.1998,-0.1569,-0.11723
2019,3,4,5,25,0,0.011364,-0.20292,176.79,0.2096,-0.13545,-0.15152
2019,3,4,6,25,0,-0.013129,-0.1847,184.07,0.1918,-0.13989,-0.12132
2019,3,4,6,55,0,-0.01409,-0.17102,184.71,0.1786,-0.1309,-0.11097
2019,3,4,7,25,0,-0.036993,-0.17491,191.94,0.185,-0.14983,-0.097519
2019,3,4,7,55,0,-0.054347,-0.18913,196.03,0.204,-0.17216,-0.095303
2019,3,4,8,25,0,-0.066102,-0.20001,198.29,0.2149,-0.18817,-0.094687
2019,3,4,8,55,0,-0.093336,-0.16906,208.9,0.2038,-0.18554,-0.053546
2019,3,4,9,25,0,-0.10428,-0.2145,205.93,0.2449,-0.22541,-0.077936
2019,3,4,9,55,0,-0.068034,-0.21722,197.39,0.245,-0.20171,-0.10549
2019,3,4,10,25,0,-0.064308,-0.20621,197.32,0.2309,-0.19128,-0.10034
2019,3,4,10,55,0,-0.063564,-0.17162,200.32,0.2065,-0.1663,-0.076403
2019,3,4,11,25,0,-0.098381,-0.18656,207.8,0.2247,-0.20148,-0.06235
2019,3,4,12,25,0,-0.1226,-0.23608,207.44,0.2781,-0.25363,-0.080238
2019,3,4,12,55,0,-0.11002,-0.18301,211.01,0.226,-0.2072,-0.051609
2019,3,4,13,25,0,-0.11548,-0.23506,206.16,0.2846,-0.24787,-0.084554
2019,3,4,13,55,0,-0.10243,-0.21946,205.02,0.2611,-0.22761,-0.08275
2019,3,4,14,25,0,-0.12102,-0.23102,207.65,0.2743,-0.24893,-0.077786
2019,3,4,14,55,0,-0.13505,-0.2149,212.15,0.2689,-0.24745,-0.05646
2019,3,4,15,25,0,-0.1761,-0.22694,217.81,0.3108,-0.28499,-0.035953
2019,3,4,15,55,0,-0.16811,-0.22058,217.31,0.2904,-0.27485,-0.0371
2019,3,4,16,25,0,-0.17618,-0.2315,217.27,0.3039,-0.28827,-0.039124
2019,3,4,16,55,0,-0.18178,-0.20425,221.67,0.2916,-0.27296,-0.015891
2019,3,4,17,25,0,-0.16328,-0.19637,219.74,0.2704,-0.25431,-0.023392
2019,3,4,18,25,0,-0.1922,-0.20737,222.83,0.3079,-0.28254,-0.010722
2019,3,4,18,55,0,-0.17087,-0.14887,228.94,0.2529,-0.22609,0.01556
2019,3,4,19,25,0,-0.19039,-0.18232,226.24,0.2993,-0.26354,0.0057041
2019,3,4,20,25,0,-0.17786,-0.21311,219.85,0.3105,-0.27646,-0.02492
2019,3,4,20,55,0,-0.19972,-0.13499,235.94,0.2732,-0.23667,0.045767
2019,3,4,22,25,0,-0.37608,-0.11415,253.11,0.4352,-0.34665,0.18521
2019,3,4,23,25,0,-0.20173,-0.29392,214.46,0.3934,-0.35048,-0.065191
2019,3,5,0,25,0,-0.14553,-0.27111,208.23,0.3301,-0.29461,-0.088801
2019,3,5,0,55,0,-0.19836,-0.31079,212.55,0.3945,-0.36002,-0.079502
2019,3,5,5,25,0,-0.23651,-0.30336,217.94,0.4044,-0.38174,-0.047272
2019,3,5,5,55,0,-0.21299,-0.3363,212.35,0.4212,-0.3884,-0.087194
2019,3,5,6,25,0,-0.22722,-0.30643,216.56,0.4067,-0.37735,-0.056009
2019,3,5,6,55,0,-0.23493,-0.30008,218.06,0.4102,-0.37831,-0.046069
2019,3,5,8,25,0,-0.31968,-0.33132,223.98,0.4729,-0.46033,-0.0082312
2019,3,5,8,55,0,-0.30149,-0.33649,221.86,0.4707,-0.45112,-0.024753
2019,3,5,9,25,0,-0.2317,-0.26417,221.25,0.3962,-0.35064,-0.022957
2019,3,5,10,25,0,-0.18506,-0.22712,219.17,0.3258,-0.29145,-0.029736
2019,3,5,10,55,0,-0.15965,-0.24144,213.47,0.3063,-0.28362,-0.057837
2019,3,5,11,25,0,-0.1286,-0.17266,216.68,0.2555,-0.21302,-0.031159
2019,3,5,11,55,0,-0.14116,-0.16024,221.38,0.2473,-0.21312,-0.013489
2019,3,5,12,55,0,-0.1295,-0.18189,215.45,0.2468,-0.22019,-0.037047
2019,3,5,13,25,0,-0.11954,-0.13685,221.14,0.2125,-0.18129,-0.012245
2019,3,5,13,55,0,-0.12219,-0.14096,220.92,0.1979,-0.18607,-0.013272
2019,3,5,14,25,0,-0.083381,-0.1336,211.97,0.1787,-0.15343,-0.035507
2019,3,5,15,25,0,-0.076833,-0.13601,209.46,0.1615,-0.15051,-0.041848
2019,3,5,15,55,0,-0.022477,-0.13101,189.73,0.1434,-0.10854,-0.076748
2019,3,5,16,25,0,-0.0046231,-0.11051,182.4,0.1198,-0.081411,-0.074873
2019,3,5,19,55,0,0.028463,-0.073961,158.95,0.1332,-0.032172,-0.072425
2019,3,5,20,25,0,0.012643,-0.076912,170.66,0.1079,-0.045445,-0.063325
2019,3,5,20,55,0,0.00070861,-0.048385,179.16,0.093,-0.033712,-0.034714
2019,3,5,22,25,0,-0.0070728,0.022503,342.55,0.0537,0.010911,0.020913
2019,3,5,22,55,0,-0.049729,0.032661,303.3,0.0728,-0.012069,0.058259
2019,3,5,23,25,0,-0.0059472,0.028838,348.35,0.0538,0.016186,0.024597
2019,3,6,0,25,0,0.050953,0.08723,30.29,0.1262,0.09771,0.025652
2019,3,6,0,55,0,0.032127,0.079513,22.001,0.1136,0.078941,0.033507
2019,3,6,1,25,0,-0.076657,0.0063213,274.71,0.1219,-0.049735,0.058674
2019,3,6,1,55,0,-0.075487,0.020347,285.09,0.1094,-0.03899,0.067765
2019,3,6,2,55,0,-0.10976,0.023776,282.22,0.1314,-0.060802,0.094427
2019,3,6,3,25,0,-0.080216,0.014416,280.19,0.1057,-0.046527,0.066915
2019,3,6,5,25,0,-0.062813,0.043174,304.5,0.132,-0.013887,0.074944
2019,3,6,5,55,0,-0.060245,0.040226,303.73,0.1195,-0.014155,0.071044
2019,3,6,6,25,0,-0.04453,0.014022,287.48,0.1061,-0.021573,0.041403
2019,3,6,6,55,0,-0.033626,-0.003635,263.83,0.1075,-0.026347,0.021207
2019,3,6,7,25,0,-0.018701,0.027127,325.42,0.0793,0.005958,0.032405
2019,3,6,7,55,0,-0.014444,0.033215,336.5,0.0876,0.013273,0.0337
2019,3,6,8,25,0,0.0090003,0.018529,25.908,0.0631,0.019466,0.0067377
2019,3,6,8,55,0,0.0064084,-0.0013779,102.13,0.0576,0.0035571,-0.0055058
2019,3,6,9,25,0,-0.012235,0.0035091,286,0.0707,-0.0061701,0.011133
2019,3,6,9,55,0,-0.014928,-0.0023124,261.19,0.0678,-0.012191,0.0089207
2019,3,6,10,25,0,-0.011118,0.014341,322.21,0.0371,0.0022789,0.018003
2019,3,6,10,55,0,-0.0026982,0.0047451,330.38,0.0486,0.0014474,0.0052632
2019,3,6,11,25,0,0.016833,0.012961,52.404,0.0566,0.021068,-0.0027379
2019,3,6,11,55,0,0.058731,0.014262,76.351,0.0745,0.051614,-0.031445
2019,3,6,12,25,0,0.090198,0.056293,58.032,0.1128,0.10359,-0.023975
2019,3,6,12,55,0,0.091238,0.069012,52.896,0.1272,0.11331,-0.015716
2019,3,6,13,25,0,0.10633,0.074765,54.889,0.141,0.12806,-0.022323
2019,3,6,13,55,0,0.088814,0.062227,54.983,0.1178,0.1068,-0.0188
2019,3,6,14,25,0,0.12143,0.092921,52.576,0.1536,0.15157,-0.02016
2019,3,6,14,55,0,0.099192,0.069263,55.074,0.124,0.11912,-0.021163
2019,3,6,15,25,0,0.11595,0.073119,57.763,0.1426,0.13369,-0.030283
2019,3,6,15,55,0,0.082877,0.06123,53.543,0.1055,0.1019,-0.015307
2019,3,6,16,25,0,0.06897,0.046564,55.975,0.0883,0.081695,-0.015843
2019,3,6,16,55,0,0.072444,0.038693,61.893,0.0846,0.078586,-0.023866
2019,3,6,17,25,0,0.077726,0.036218,65.016,0.0886,0.08057,-0.029351
2019,3,6,17,55,0,0.067907,0.078339,40.92,0.1051,0.10341,0.0073769
2019,3,6,18,25,0,0.063633,0.062172,45.666,0.0952,0.088958,-0.0010336
2019,3,6,18,55,0,0.070238,0.054174,52.357,0.0923,0.087973,-0.011359
2019,3,6,19,25,0,0.099259,0.072005,54.042,0.1285,0.1211,-0.019271
2019,3,6,19,55,0,0.092381,0.074401,51.153,0.1261,0.11793,-0.012713
2019,3,6,20,25,0,0.092797,0.05541,59.158,0.1136,0.1048,-0.026437
2019,3,6,20,55,0,0.077696,0.057476,53.508,0.1038,0.095581,-0.014298
2019,3,6,21,25,0,0.045664,0.047415,43.922,0.0851,0.065817,0.0012383
2019,3,6,22,25,0,-0.057428,0.043636,307.23,0.0954,-0.0097522,0.071463
2019,3,6,22,55,0,-0.062076,0.05924,313.66,0.1054,-0.0020051,0.085784
2019,3,7,0,25,0,-0.057288,0.011208,281.07,0.1115,-0.032583,0.048434
2019,3,7,1,25,0,-0.054107,0.012694,283.2,0.0754,-0.029283,0.047236
2019,3,7,1,55,0,-0.061352,-0.04181,235.73,0.0918,-0.072946,0.013819
2019,3,7,3,25,0,-0.040248,-0.059538,214.06,0.1311,-0.070559,-0.01364
2019,3,7,3,55,0,-0.037711,-0.038636,224.31,0.1332,-0.053986,-0.00065397
2019,3,7,4,25,0,-0.074055,-0.056618,232.6,0.1454,-0.0924,0.01233
2019,3,7,4,55,0,-0.051973,-0.057139,222.29,0.1696,-0.077154,-0.0036532
2019,3,7,6,25,0,-0.041284,-0.057735,215.57,0.1439,-0.070017,-0.011632
2019,3,7,6,55,0,-0.058194,-0.044502,232.59,0.1596,-0.072617,0.0096819
2019,3,7,7,25,0,-0.041085,-0.085881,205.57,0.1775,-0.089779,-0.031676
2019,3,7,7,55,0,-0.036178,-0.028097,232.17,0.1366,-0.045449,0.0057138
2019,3,7,8,55,0,-0.038512,-0.026157,235.82,0.1394,-0.045728,0.0087368
2019,3,7,9,55,0,-0.12198,-0.0089006,265.83,0.1702,-0.092547,0.07996
2019,3,7,10,25,0,-0.080852,0.0015386,271.09,0.1424,-0.056083,0.058259
2019,3,7,11,55,0,-0.088372,-0.023441,255.14,0.1404,-0.079063,0.045913
2019,3,7,12,25,0,-0.090077,-0.020149,257.39,0.1389,-0.077941,0.049447
2019,3,7,12,55,0,-0.056675,0.0076295,277.67,0.1036,-0.03468,0.04547
2019,3,7,13,25,0,-0.046626,-0.019292,247.52,0.097,-0.046611,0.019328
2019,3,7,14,55,0,-0.079851,-0.04109,242.77,0.1401,-0.085518,0.027408
2019,3,7,15,25,0,-0.061052,-0.020337,251.58,0.1207,-0.057551,0.02879
2019,3,7,15,55,0,-0.063598,-0.0083789,262.49,0.1271,-0.050895,0.039046
2019,3,7,16,25,0,-0.061105,-0.011483,259.36,0.0973,-0.051328,0.035087
2019,3,7,16,55,0,-0.059181,-0.020112,251.23,0.0876,-0.056069,0.027626
2019,3,7,17,25,0,-0.057751,-0.017275,253.35,0.0906,-0.053052,0.028621
2019,3,7,17,55,0,-0.031234,-0.021798,235.09,0.0866,-0.037499,0.0066723
2019,3,7,18,55,0,-0.0165,-0.036912,204.09,0.0781,-0.037768,-0.014433
2019,3,7,19,25,0,-0.014114,-0.065657,192.13,0.08,-0.056407,-0.036446
2019,3,7,19,55,0,0.0041412,-0.081416,177.09,0.0952,-0.054641,-0.060498
2019,3,7,20,25,0,-0.018019,-0.076585,193.24,0.1011,-0.066895,-0.041412
2019,3,7,20,55,0,-0.010335,-0.077466,187.6,0.1079,-0.062085,-0.047469
2019,3,7,21,25,0,-0.018131,-0.095351,190.77,0.1302,-0.080244,-0.054603
2019,3,7,21,55,0,-0.013538,-0.080532,189.54,0.1176,-0.066518,-0.047372
2019,3,7,22,25,0,-0.12778,-0.05525,246.62,0.1754,-0.12942,0.051284
2019,3,7,22,55,0,-0.071733,0.0093174,277.4,0.1217,-0.044135,0.057312
2019,3,7,23,25,0,-0.099447,-0.12504,218.5,0.1664,-0.15874,-0.018096
2019,3,8,0,25,0,-0.063406,-0.066208,223.76,0.102,-0.091651,-0.0019811
2019,3,8,0,55,0,-0.089256,-0.067069,233.08,0.1228,-0.11054,0.015689
2019,3,8,1,25,0,-0.094772,-0.048918,242.7,0.1282,-0.1016,0.032423
2019,3,8,1,55,0,-0.13929,-0.064553,245.14,0.1714,-0.14414,0.052849
2019,3,8,2,25,0,-0.15012,-0.071106,244.65,0.2122,-0.15643,0.055871
2019,3,8,3,55,0,-0.20913,-0.13442,237.27,0.2861,-0.24292,0.052832
2019,3,8,4,55,0,-0.19677,-0.13098,236.35,0.2671,-0.23175,0.046517
2019,3,8,5,25,0,-0.20548,-0.13883,235.96,0.2633,-0.24347,0.047128
2019,3,8,5,55,0,-0.24887,-0.14455,239.85,0.3047,-0.27819,0.073767
2019,3,8,6,25,0,-0.22587,-0.18291,231,0.3076,-0.28905,0.030379
2019,3,8,8,25,0,-0.18028,-0.10425,239.96,0.2144,-0.2012,0.053764
2019,3,8,8,55,0,-0.12197,-0.036852,253.19,0.1383,-0.1123,0.060187
2019,3,8,9,25,0,-0.13287,-0.088277,236.4,0.1643,-0.15638,0.031534
2019,3,8,9,55,0,-0.11971,-0.076903,237.28,0.1482,-0.13903,0.030269
2019,3,8,10,25,0,-0.06733,-0.16508,202.19,0.1924,-0.16434,-0.069123
2019,3,8,10,55,0,-0.139,-0.099931,234.29,0.1723,-0.16895,0.027624
