NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3,7.7
7.5,5.7,3.8,2.8,5.7,9.1,9.1,2.6,8.1,NaN,NaN,8.3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.4,6.4,4.9,3.5,5.3,8.4,9.8,2.3,9.4,NaN,5.2,8.8
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1
8.3,6.7,4.4,3.3,5.1,7.6,8.3,3,8.2,NaN,5,9.1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.1
6.8,6.2,5.4,4,3.8,7.1,8.4,3.2,7.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.1,6.3,5.6,4.2,5.4,6.3,7.8,1.3,9,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6
4,6.1,5.5,4.2,6.5,5.1,8.4,2.6,8.1,NaN,NaN,8
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4
2.4,7.1,6.1,3.5,6.7,5.3,7.1,2.3,8.2,NaN,NaN,6.2
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.8,7.1,5,3.4,5.7,4.9,6.9,3.7,9,NaN,NaN,4.4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
