YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,u_rs,v_rs,wnd_dir,wnd_sp,urot,vrot
2019,2,19,9,25,0,-0.2943,1.7758,350.59,1.8,-1.4638,1.0476
2019,2,19,9,55,0,-0.83385,1.3655,328.59,1.6,-1.5552,0.37596
2019,2,19,10,25,0,-2.1961,-0.13086,266.59,2.2,-1.4604,-1.6454
2019,2,19,10,55,0,-3.1071,-1.6112,242.59,3.5,-1.0577,-3.3364
2019,2,19,11,25,0,-3.101,-2.8326,227.59,4.2,-0.18979,-4.1957
2019,2,19,11,55,0,-2.31,-1.5823,235.59,2.8,-0.51458,-2.7523
2019,2,19,12,25,0,-2.1573,-3.1283,214.59,3.8,0.68663,-3.7375
2019,2,19,12,55,0,-1.8799,-3.7558,206.59,4.2,1.3264,-3.985
2019,2,19,13,25,0,-0.68308,-3.3307,191.59,3.4,1.8721,-2.8382
2019,2,19,13,55,0,1.1125,-2.5695,156.59,2.8,2.6036,-1.0303
2019,2,19,14,25,0,1.364,-0.62418,114.59,1.5,1.4058,0.5231
2019,2,19,14,55,0,0.092272,-1.1964,175.59,1.2,0.91126,-0.78077
2019,2,19,15,55,0,-1.0823,0.51831,295.59,1.2,-1.1318,-0.39879
2019,2,19,16,25,0,-1.5931,-1.795,221.59,2.4,0.14275,-2.3958
2019,2,19,16,55,0,0.96175,-1.6386,149.59,1.9,1.8387,-0.47861
2019,2,19,17,25,0,1.8112,-0.57419,107.59,1.9,1.6867,0.87467
2019,2,19,17,55,0,2.5693,-1.9075,126.59,3.2,3.1656,0.46802
2019,2,19,18,55,0,3.0921,-2.8423,132.59,4.2,4.1963,0.17661
2019,2,19,19,25,0,3.3723,-2.5036,126.59,4.2,4.1548,0.61427
2019,2,19,19,55,0,2.9275,-2.0951,125.59,3.6,3.5516,0.58859
2019,2,19,20,25,0,3.5334,-1.3983,111.59,3.8,3.4872,1.5098
2019,2,19,20,55,0,4.2125,-1.5826,110.59,4.5,4.0978,1.8597
2019,2,19,21,25,0,3.033,-1.0201,108.59,3.2,2.866,1.4233
2019,2,19,21,55,0,3.0134,-1.5747,117.59,3.4,3.2442,1.0173
2019,2,19,22,25,0,2.472,-0.37341,98.59,2.5,2.012,1.4839
2019,2,20,0,25,0,2.4844,0.27911,83.59,2.5,1.5594,1.9541
2019,2,20,0,55,0,2.5885,1.0674,67.59,2.8,1.0756,2.5852
2019,2,20,1,25,0,2.2942,0.99327,66.59,2.5,0.91991,2.3246
2019,2,20,1,55,0,2.5327,1.6079,57.59,3,0.65392,2.9279
2019,2,20,2,25,0,1.1638,2.325,26.59,2.6,-0.82112,2.4669
2019,2,20,3,25,0,0.80569,1.6096,26.59,1.8,-0.56847,1.7079
2019,2,20,3,55,0,-0.85052,1.112,322.59,1.4,-1.3877,0.18492
2019,2,20,4,25,0,-1.4486,1.379,313.59,2,-1.9994,-0.049213
2019,2,20,5,25,0,-2.5218,1.432,299.59,2.9,-2.7957,-0.7706
2019,2,20,6,55,0,-2.4681,2.1905,311.59,3.3,-3.2942,-0.19629
2019,2,20,7,25,0,-2.9449,2.707,312.59,4,-3.9965,-0.1682
2019,2,20,7,55,0,-2.9391,3.0003,315.59,4.2,-4.1998,0.043248
2019,2,20,8,25,0,-2.9169,2.5888,311.59,3.9,-3.8931,-0.23197
2019,2,20,8,55,0,-3.0664,2.7216,311.59,4.1,-4.0927,-0.24387
2019,2,20,9,25,0,-2.8462,2.0369,305.59,3.5,-3.4529,-0.57224
2019,2,20,9,55,0,-2.6977,2.9534,317.59,4,-3.9959,0.18075
2019,2,20,10,25,0,-3.4987,2.3236,303.59,4.2,-4.117,-0.83088
2019,2,20,13,55,0,-2.0196,1.1006,298.59,2.3,-2.2063,-0.64977
2019,2,20,14,25,0,-1.8,-0.01288,269.59,1.8,-1.2637,-1.2819
2019,2,20,14,55,0,-1.2999,0.013386,270.59,1.3,-0.92866,-0.90972
2019,2,20,15,25,0,-0.9997,-0.024607,268.59,1,-0.68949,-0.72429
2019,2,20,15,55,0,-0.27812,0.64238,336.59,0.7,-0.65089,0.25757
2019,2,20,16,25,0,1.0219,1.4818,34.59,1.8,-0.32524,1.7704
2019,2,20,16,55,0,1.4314,1.6706,40.59,2.2,-0.16916,2.1935
2019,2,20,17,25,0,1.8218,2.1263,40.59,2.8,-0.2153,2.7917
2019,2,20,17,55,0,1.952,2.5357,37.59,3.2,-0.4127,3.1733
2019,2,20,18,25,0,2.2772,2.6578,40.59,3.5,-0.26913,3.4896
2019,2,20,18,55,0,2.8628,3.3413,40.59,4.4,-0.33833,4.387
2019,2,20,19,25,0,2.5144,4.0887,31.59,4.8,-1.1132,4.6691
2019,2,20,19,55,0,1.6845,3.5174,25.59,3.9,-1.2961,3.6783
2019,2,20,20,25,0,1.7893,3.91,24.59,4.3,-1.4996,4.0301
2019,2,20,21,25,0,1.5117,3.1567,25.59,3.5,-1.1631,3.3011
2019,2,20,21,55,0,1.5666,3.1298,26.59,3.5,-1.1054,3.3209
2019,2,20,22,25,0,1.7287,2.811,31.59,3.3,-0.76533,3.21
2019,2,20,22,55,0,1.8734,2.7167,34.59,3.3,-0.59628,3.2457
2019,2,21,0,25,0,2.1668,2.6201,39.59,3.4,-0.32056,3.3849
2019,2,21,1,25,0,2.725,3.9515,34.59,4.8,-0.86732,4.721
2019,2,21,1,55,0,3.4517,3.8892,41.59,5.2,-0.3093,5.1908
2019,2,21,2,25,0,3.9689,4.6322,40.59,6.1,-0.46905,6.0819
2019,2,21,2,55,0,3.8604,5.598,34.59,6.8,-1.2287,6.6881
2019,2,21,3,25,0,2.6121,6.2783,22.59,6.8,-2.5924,6.2865
2019,2,21,3,55,0,1.8798,7.776,13.59,8,-4.1693,6.8277
2019,2,21,6,25,0,-0.30276,7.1936,357.59,7.2,-5.3007,4.8726
2019,2,21,10,55,0,-2.0587,4.9922,337.59,5.4,-4.9857,2.0743
2019,2,21,11,25,0,-0.98914,4.9012,348.59,5,-4.1651,2.7662
2019,2,21,11,55,0,-1.2194,4.7458,345.59,4.9,-4.2181,2.4936
2019,2,21,12,55,0,0.36041,3.6824,5.59,3.7,-2.349,2.8587
2019,2,21,13,25,0,2.0369,2.8462,35.59,3.5,-0.57224,3.4529
2019,2,21,13,55,0,1.9929,3.1174,32.59,3.7,-0.79515,3.6135
2019,2,21,14,55,0,2.44,3.1696,37.59,4,-0.51587,3.9666
2019,2,21,15,25,0,2.724,4.4295,31.59,5.2,-1.206,5.0582
2019,2,21,15,55,0,3.1224,4.5278,34.59,5.5,-0.9938,5.4095
2019,2,21,16,25,0,2.4411,3.5399,34.59,4.3,-0.77697,4.2292
2019,2,21,16,55,0,3.172,4.1205,37.59,5.2,-0.67064,5.1566
2019,2,21,18,25,0,4.3575,4.2687,45.59,6.1,0.062813,6.0997
2019,2,21,18,55,0,4.6433,4.5486,45.59,6.5,0.066932,6.4997
2019,2,21,19,25,0,4.7254,4.3164,47.59,6.4,0.28921,6.3935
2019,2,21,19,55,0,4.7992,4.3838,47.59,6.5,0.29373,6.4934
2019,2,21,20,25,0,4.7946,4.5356,46.59,6.6,0.18313,6.5975
2019,2,21,21,25,0,4.722,4.4669,46.59,6.5,0.18036,6.4975
2019,2,21,22,55,0,4.7497,5.5435,40.59,7.3,-0.56132,7.2784
2019,2,21,23,25,0,5.1401,5.9991,40.59,7.9,-0.60746,7.8766
2019,2,22,2,25,0,4.259,7.8148,28.59,8.9,-2.5143,8.5375
2019,2,22,3,55,0,2.7658,6.6476,22.59,7.2,-2.7449,6.6563
2019,2,22,4,25,0,2.6861,6.7878,21.59,7.3,-2.9003,6.6991
2019,2,22,4,55,0,3.2041,7.0017,24.59,7.7,-2.6853,7.2166
2019,2,22,5,25,0,3.4122,7.4563,24.59,8.2,-2.8596,7.6852
2019,2,22,5,55,0,3.2267,7.7555,22.59,8.4,-3.2023,7.7656
2019,2,22,6,25,0,4.0169,8.3877,25.59,9.3,-3.0906,8.7714
2019,2,22,6,55,0,2.5385,8.0072,17.59,8.4,-3.867,7.457
2019,2,22,7,25,0,2.9648,8.8148,18.59,9.3,-4.1366,8.3294
2019,2,22,7,55,0,3.0846,8.6675,19.59,9.2,-3.9477,8.31
2019,2,22,8,25,0,2.8499,8.008,19.59,8.5,-3.6473,7.6777
2019,2,22,8,55,0,2.7829,7.8196,19.59,8.3,-3.5615,7.4971
2019,2,22,9,25,0,2.8164,7.9138,19.59,8.4,-3.6044,7.5874
2019,2,22,9,55,0,2.4478,7.7213,17.59,8.1,-3.7289,7.1907
2019,2,22,10,25,0,2.116,8.1291,14.59,8.4,-4.2519,7.2444
2019,2,22,10,55,0,2.3984,8.0503,16.59,8.4,-3.9965,7.3884
2019,2,22,11,55,0,1.9986,6.7086,16.59,7,-3.3304,6.157
2019,2,22,12,25,0,2.6493,6.6949,21.59,7.2,-2.8606,6.6073
2019,2,22,12,55,0,2.3874,7.5306,17.59,7.9,-3.6368,7.0131
2019,2,22,13,25,0,1.9945,6.2914,17.59,6.6,-3.0383,5.8591
2019,2,22,14,25,0,2.0749,5.5231,20.59,5.9,-2.4383,5.3726
2019,2,22,14,55,0,2.0248,6.3867,17.59,6.7,-3.0844,5.9478
2019,2,22,15,25,0,1.9643,6.1961,17.59,6.5,-2.9923,5.7703
2019,2,22,15,55,0,2.7751,5.5442,26.59,6.2,-1.9581,5.8827
2019,2,22,16,25,0,2.5961,5.1865,26.59,5.8,-1.8317,5.5032
2019,2,22,16,55,0,3.5169,4.7372,36.59,5.9,-0.86291,5.8366
2019,2,22,17,25,0,4.2824,4.3441,44.59,6.1,-0.04365,6.0998
2019,2,22,17,55,0,4.4924,3.8247,49.59,5.9,0.47215,5.8811
2019,2,22,18,25,0,5.2376,2.7161,62.59,5.9,1.783,5.6241
2019,2,22,18,55,0,5.1894,2.8071,61.59,5.9,1.6846,5.6544
2019,2,22,19,25,0,5.4875,3.4838,57.59,6.5,1.4168,6.3437
2019,2,22,19,55,0,5.6564,3.591,57.59,6.7,1.4604,6.5389
2019,2,22,20,25,0,5.7867,4.1139,54.59,7.1,1.1828,7.0008
2019,2,22,20,55,0,5.4067,4.2869,51.59,6.9,0.79187,6.8544
2019,2,22,21,25,0,4.9469,4.5187,47.59,6.7,0.30276,6.6932
2019,2,22,21,55,0,4.8,4.2332,48.59,6.4,0.40074,6.3874
2019,2,22,22,25,0,4.493,4.5578,44.59,6.4,-0.045797,6.3998
2019,2,22,22,55,0,4.2061,5.0861,39.59,6.6,-0.62226,6.5706
2019,2,23,0,55,0,2.9191,5.3562,28.59,6.1,-1.7233,5.8515
2019,2,23,1,25,0,2.2446,5.672,21.59,6.1,-2.4236,5.5979
2019,2,23,2,55,0,2.0788,5.8411,19.59,6.2,-2.6604,5.6002
2019,2,23,3,25,0,1.5114,5.8065,14.59,6,-3.0371,5.1746
2019,2,23,3,55,0,1.4983,4.4548,18.59,4.7,-2.0905,4.2095
2019,2,23,4,25,0,1.0076,3.871,14.59,4,-2.0247,3.4497
2019,2,23,4,55,0,0.61239,4.054,8.59,4.1,-2.4336,3.2996
2019,2,23,5,25,0,0.40167,3.4769,6.59,3.5,-2.1745,2.7425
2019,2,23,5,55,0,0.11654,4.1984,1.59,4.2,-2.8863,3.0511
2019,2,23,6,25,0,0.37872,3.2782,6.59,3.3,-2.0502,2.5858
2019,2,23,6,55,0,1.6044,2.4158,33.59,2.9,-0.5737,2.8427
2019,2,23,7,25,0,3.374,1.2554,69.59,3.6,1.498,3.2735
2019,2,23,7,55,0,2.55,2.2489,48.59,3.4,0.2129,3.3933
2019,2,23,8,25,0,2.7318,2.4954,47.59,3.7,0.1672,3.6962
2019,2,23,8,55,0,2.7425,2.1745,51.59,3.5,0.40167,3.4769
2019,2,23,9,55,0,2.5426,2.4053,46.59,3.5,0.097115,3.4987
2019,2,23,10,25,0,2.238,4.4712,26.59,5,-1.5791,4.7441
2019,2,23,10,55,0,0.64226,4.2518,8.59,4.3,-2.5523,3.4606
2019,2,23,11,25,0,-0.39215,5.0849,355.59,5.1,-3.8729,3.3183
2019,2,23,11,55,0,-1.469,4.9882,343.59,5.2,-4.5659,2.4884
2019,2,23,12,25,0,-1.9983,3.6942,331.59,4.2,-4.0252,1.1992
2019,2,23,13,25,0,-2.4125,2.936,320.59,3.8,-3.7819,0.37015
2019,2,23,13,55,0,-2.6657,1.7704,303.59,3.2,-3.1368,-0.63305
2019,2,23,14,25,0,-1.4173,2.4148,329.59,2.8,-2.7097,0.70532
2019,2,23,14,55,0,-0.59841,1.9084,342.59,2,-1.7726,0.92628
2019,2,23,15,25,0,0.05272,1.8993,1.59,1.9,-1.3057,1.3803
2019,2,23,15,55,0,1.3431,2.5702,27.59,2.9,-0.8677,2.7671
2019,2,23,16,25,0,0.90705,1.894,25.59,2.1,-0.69788,1.9806
2019,2,23,16,55,0,1.6285,2.7547,30.59,3.2,-0.79635,3.0993
2019,2,23,17,25,0,1.9756,2.3889,39.59,3.1,-0.29227,3.0862
2019,2,23,17,55,0,1.8041,2.5209,35.59,3.1,-0.50684,3.0583
2019,2,23,18,25,0,1.8022,1.429,51.59,2.3,0.26396,2.2848
2019,2,23,18,55,0,2.4778,1.0727,66.59,2.7,0.9935,2.5106
2019,2,23,19,25,0,2.0482,0.80309,68.59,2.2,0.88042,2.0162
2019,2,23,19,55,0,2.4318,0.57979,76.59,2.5,1.3096,2.1295
2019,2,23,20,25,0,2.2942,0.99327,66.59,2.5,0.91991,2.3246
2019,2,23,20,55,0,2.7098,1.2873,64.59,3,1.0059,2.8263
2019,2,23,21,25,0,2.7267,1.4749,61.59,3.1,0.88512,2.971
2019,2,23,22,25,0,2.9871,3.3656,41.59,4.5,-0.26766,4.492
2019,2,23,22,55,0,4.713,3.8727,50.59,6.1,0.5942,6.071
2019,2,23,23,25,0,2.9208,3.9343,36.59,4.9,-0.71665,4.8473
2019,2,24,1,25,0,3.1187,3.9081,38.59,5,-0.55821,4.9687
2019,2,24,1,55,0,2.8385,4.1162,34.59,5,-0.90345,4.9177
2019,2,24,2,25,0,3.1427,4.3913,35.59,5.4,-0.88289,5.3273
2019,2,24,3,55,0,1.8766,4.7422,21.59,5.1,-2.0263,4.6802
2019,2,24,4,55,0,0.40701,6.4872,3.59,6.5,-4.2994,4.875
2019,2,24,6,25,0,-4.2522,-8.4952,206.59,9.5,3.0002,-9.0138
2019,2,24,6,55,0,-0.33852,-12.195,181.59,12.2,8.384,-8.8627
2019,2,24,7,25,0,0.95437,-7.3382,172.59,7.4,5.8637,-4.5141
2019,2,24,7,55,0,1.4063,-4.4847,162.59,4.7,4.1655,-2.1768
2019,2,24,8,25,0,-0.74681,-4.9439,188.59,5,2.9678,-4.024
2019,2,24,8,55,0,-5.0345,-7.5805,213.59,9.1,1.8002,-8.9202
2019,2,24,9,25,0,-2.8164,-7.9138,199.59,8.4,3.6044,-7.5874
2019,2,24,9,55,0,-0.73449,-6.3577,186.59,6.4,3.9762,-5.0149
2019,2,24,10,25,0,-3.2189,-4.3358,216.59,5.4,0.78978,-5.3419
2019,2,24,10,55,0,-4.3408,-0.71939,260.59,4.4,-2.5607,-3.5781
2019,2,24,11,25,0,-2.5768,2.3686,312.59,3.5,-3.4969,-0.14718
2019,2,24,11,55,0,-0.70335,6.2606,353.59,6.3,-4.9243,3.9296
2019,2,24,12,25,0,-1.5826,7.8419,348.59,8,-6.6641,4.426
2019,2,24,12,55,0,-5.3955,5.9067,317.59,8,-7.9918,0.36151
2019,2,24,13,25,0,-5.3955,5.9067,317.59,8,-7.9918,0.36151
2019,2,24,13,55,0,-4.7082,4.034,310.59,6.2,-6.1816,-0.47674
2019,2,24,14,25,0,-5.444,2.9669,298.59,6.2,-5.9474,-1.7516
2019,2,24,14,55,0,-5.2488,1.2689,283.59,5.4,-4.6087,-2.8143
2019,2,24,15,25,0,-6.4696,-1.3057,258.59,6.6,-3.6514,-5.4979
2019,2,24,15,55,0,-6.6832,-4.7513,234.59,8.2,-1.3661,-8.0854
2019,2,24,16,25,0,-8.4427,-3.6552,246.59,9.2,-3.3853,-8.5545
2019,2,24,17,25,0,-7.3884,-3.9965,241.59,8.4,-2.3984,-8.0503
2019,2,24,17,55,0,-6.9264,-2.3054,251.59,7.3,-3.2675,-6.5279
2019,2,24,18,25,0,-8.043,-3.3167,247.59,8.7,-3.342,-8.0325
2019,2,24,19,25,0,-7.3991,-1.2262,260.59,7.5,-4.3649,-6.099
2019,2,24,19,55,0,-6.2694,-3.1135,243.59,7,-2.2316,-6.6348
2019,2,24,20,25,0,-3.1277,-7.9036,201.59,8.5,3.3771,-7.8003
2019,2,24,20,55,0,-1.7227,-3.161,208.59,3.6,1.017,-3.4534
2019,2,24,21,25,0,-3.1071,-1.6112,242.59,3.5,-1.0577,-3.3364
2019,2,24,21,55,0,-1.058,-4.0646,194.59,4.2,2.126,-3.6222
2019,2,24,22,25,0,1.5559,-4.9618,162.59,5.2,4.6087,-2.4083
2019,2,24,22,55,0,0.098427,-3.9988,178.59,4,2.8972,-2.758
2019,2,24,23,25,0,4.505,-7.6756,149.59,8.9,8.613,-2.2419
2019,2,25,0,25,0,4.2231,-7.4917,150.59,8.6,8.2836,-2.3113
2019,2,25,0,55,0,5.3964,-6.5673,140.59,8.5,8.4596,-0.82798
2019,2,25,1,25,0,4.8672,-6.5993,143.59,8.2,8.108,-1.2248
2019,2,25,1,55,0,5.4598,-4.8457,131.59,7.3,7.2871,0.43421
2019,2,25,2,55,0,4.8559,-5.316,137.59,7.2,7.1926,-0.32536
2019,2,25,3,25,0,4.9138,-4.844,134.59,6.9,6.8998,0.049375
2019,2,25,3,55,0,3.6801,-4.9897,143.59,6.2,6.1305,-0.92605
2019,2,25,4,25,0,4.6322,-3.9689,130.59,6.1,6.0819,0.46905
2019,2,25,4,55,0,3.8273,-5.0041,142.59,6.3,6.2448,-0.83213
2019,2,25,5,25,0,4.8315,-3.2088,123.59,5.8,5.6854,1.1474
2019,2,25,5,55,0,3.8488,-3.9289,135.59,5.5,5.4997,-0.056635
2019,2,25,6,25,0,4.0383,-5.0933,141.59,6.5,6.4571,-0.74596
2019,2,25,6,55,0,3.502,-4.7483,143.59,5.9,5.8338,-0.88124
2019,2,25,7,25,0,2.5746,-5.4196,154.59,6,5.6527,-2.0117
2019,2,25,7,55,0,2.173,-5.2695,157.59,5.7,5.2627,-2.1896
2019,2,25,8,25,0,1.9443,-4.7148,157.59,5.1,4.7087,-1.9591
2019,2,25,8,55,0,1.7653,-5.6297,162.59,5.9,5.2291,-2.7325
2019,2,25,9,25,0,1.1935,-7.2018,170.59,7.3,5.9364,-4.2485
2019,2,25,9,55,0,1.5429,-6.0049,165.59,6.2,5.3372,-3.1551
2019,2,25,10,25,0,1.1118,-6.7085,170.59,6.8,5.5298,-3.9575
2019,2,25,11,25,0,0.71654,-7.5661,174.59,7.6,5.8567,-4.8434
2019,2,25,12,55,0,1.1445,-6.9058,170.59,7,5.6924,-4.0739
2019,2,25,13,25,0,0.41042,-6.8878,176.59,6.9,5.1606,-4.5802
2019,2,25,13,55,0,2.4063,-6.4668,159.59,6.9,6.2742,-2.8712
2019,2,25,14,25,0,1.4399,-6.5435,167.59,6.7,5.6451,-3.6088
2019,2,25,15,25,0,1.2463,-6.1755,168.59,6.3,5.248,-3.4855
2019,2,25,15,55,0,0.26492,-6.2944,177.59,6.3,4.6382,-4.2635
2019,2,25,16,25,0,0.65869,-5.8631,173.59,5.9,4.6116,-3.6801
2019,2,25,16,55,0,0.52798,-5.5751,174.59,5.6,4.3155,-3.5688
2019,2,25,17,25,0,0.99454,-6.7269,171.59,6.8,5.4599,-4.0534
2019,2,25,18,55,0,-0.27113,-5.9939,182.59,6,4.0466,-4.43
2019,2,25,19,25,0,-0.16926,-6.0977,181.59,6.1,4.192,-4.4314
2019,2,25,19,55,0,-0.52816,-6.5788,184.59,6.6,4.2785,-5.0254
2019,2,25,20,25,0,-0.60819,-7.5756,184.59,7.6,4.9267,-5.7868
2019,2,25,21,25,0,-0.20533,-7.3972,181.59,7.4,5.0854,-5.3758
2019,2,25,22,55,0,0.29856,-7.0937,177.59,7.1,5.2271,-4.8049
2019,2,25,23,25,0,-0.49615,-6.1801,184.59,6.2,4.0192,-4.7208
2019,2,26,0,55,0,1.5035,-7.4498,168.59,7.6,6.3309,-4.2047
2019,2,26,1,25,0,0.43421,-7.2871,176.59,7.3,5.4598,-4.8457
2019,2,26,1,55,0,0.70712,-7.4666,174.59,7.5,5.7797,-4.7797
2019,2,26,2,25,0,0.36878,-6.189,176.59,6.2,4.6371,-4.1155
2019,2,26,2,55,0,1.3452,-6.6656,168.59,6.8,5.6645,-3.7621
2019,2,26,3,25,0,0.60341,-6.3715,174.59,6.4,4.932,-4.0787
2019,2,26,3,55,0,1.4683,-5.7144,165.59,5.9,5.0789,-3.0025
2019,2,26,4,25,0,0.8254,-6.3466,172.59,6.4,5.0713,-3.904
2019,2,26,4,55,0,1.2287,-6.6881,169.59,6.8,5.598,-3.8604
2019,2,26,5,25,0,0.18209,-7.3978,178.59,7.4,5.3598,-5.1022
2019,2,26,5,55,0,-0.065902,-6.3997,180.59,6.4,4.4786,-4.5718
2019,2,26,8,25,0,-1.0879,-3.4317,197.59,3.6,1.6573,-3.1958
2019,2,26,9,25,0,-3.7208,-3.7744,224.59,5.3,0.037926,-5.2999
2019,2,26,9,55,0,-3.9928,-4.3437,222.59,5.9,0.2481,-5.8948
2019,2,26,10,25,0,-3.7898,-4.1228,222.59,5.6,0.23548,-5.595
2019,2,26,10,55,0,-3.544,-3.2373,227.59,4.8,-0.21691,-4.7951
2019,2,26,11,25,0,-4.2635,-4.6382,222.59,6.3,0.26492,-6.2944
2019,2,26,11,55,0,-4.2635,-4.6382,222.59,6.3,0.26492,-6.2944
2019,2,26,12,25,0,-4.8049,-5.2271,222.59,7.1,0.29856,-7.0937
2019,2,26,12,55,0,-4.9403,-5.3744,222.59,7.3,0.30697,-7.2935
2019,2,26,13,25,0,-5.25,-4.6301,228.59,7,-0.43831,-6.9863
2019,2,26,13,55,0,-5.4851,-4.349,231.59,7,-0.80335,-6.9537
2019,2,26,14,25,0,-5.9554,-4.3923,233.59,7.4,-1.1053,-7.317
2019,2,26,14,55,0,-4.6864,-3.5843,232.59,5.9,-0.77929,-5.8483
2019,2,26,15,25,0,-5.2608,-3.0877,239.59,6.1,-1.5366,-5.9033
2019,2,26,15,55,0,-5.7703,-2.9923,242.59,6.5,-1.9643,-6.1961
2019,2,26,16,25,0,-6.3917,-3.3146,242.59,7.2,-2.1759,-6.8634
2019,2,26,17,25,0,-4.7797,-5.7797,219.59,7.5,0.70712,-7.4666
2019,2,26,17,55,0,-5.2786,-5.7425,222.59,7.8,0.32799,-7.7931
2019,2,26,18,25,0,-5.2862,-5.1784,225.59,7.4,-0.0762,-7.3996
2019,2,26,18,55,0,-3.5361,-7.0644,206.59,7.9,2.4949,-7.4957
2019,2,26,19,25,0,-4.4848,-6.5036,214.59,7.9,1.4275,-7.77
2019,2,26,19,55,0,-4.9411,-6.4184,217.59,8.1,1.0446,-8.0324
2019,2,26,20,25,0,-3.924,-7.2001,208.59,8.2,2.3166,-7.866
2019,2,26,20,55,0,-3.4986,-7.3055,205.59,8.1,2.6918,-7.6396
2019,2,26,21,25,0,-2.15,-7.7057,195.59,8,3.9284,-6.969
2019,2,26,21,55,0,-2.3984,-8.0503,196.59,8.4,3.9965,-7.3884
2019,2,26,22,25,0,-4.1729,-7.0588,210.59,8.2,2.0406,-7.942
2019,2,26,22,55,0,-2.9069,-7.3457,201.59,7.9,3.1387,-7.2497
2019,2,27,0,25,0,-1.0007,-6.6248,188.59,6.7,3.9768,-5.3921
2019,2,27,0,55,0,-0.74596,-6.4571,186.59,6.5,4.0383,-5.0933
2019,2,27,1,25,0,0.14764,-5.9982,178.59,6,4.3458,-4.137
2019,2,27,1,55,0,-0.25758,-5.6942,182.59,5.7,3.8443,-4.2085
2019,2,27,2,25,0,-1.4244,-5.105,195.59,5.3,2.6026,-4.617
2019,2,27,2,55,0,-0.57471,-5.8719,185.59,5.9,3.7457,-4.5585
2019,2,27,4,25,0,-1.5704,-5.271,196.59,5.5,2.6168,-4.8376
2019,2,27,4,55,0,-1.7534,-5.213,198.59,5.5,2.4464,-4.926
2019,2,27,5,55,0,-1.8054,-4.3394,202.59,4.7,1.7918,-4.3451
2019,2,27,6,25,0,-3.6544,-3.9756,222.59,5.4,0.22707,-5.3952
2019,2,27,6,55,0,-3.791,-3.8456,224.59,5.4,0.038641,-5.3999
2019,2,27,7,25,0,-3.3776,-4.0843,219.59,5.3,0.49969,-5.2764
2019,2,27,7,55,0,-3.7233,-3.9112,223.59,5.4,0.13288,-5.3984
2019,2,27,8,25,0,-3.6544,-3.9756,222.59,5.4,0.22707,-5.3952
2019,2,27,8,55,0,-3.9289,-3.8488,225.59,5.5,-0.056635,-5.4997
2019,2,27,9,55,0,-3.2009,-4.4726,215.59,5.5,0.89924,-5.426
2019,2,27,10,25,0,-3.269,-3.0925,226.59,4.5,-0.12486,-4.4983
2019,2,27,11,55,0,-3.8394,-3.507,227.59,5.2,-0.23498,-5.1947
2019,2,27,12,25,0,-4.0426,-2.769,235.59,4.9,-0.90052,-4.8165
2019,2,27,12,55,0,-3.6323,-3.4361,226.59,5,-0.13874,-4.9981
2019,2,27,13,55,0,-4.2212,-2.6799,237.59,5,-1.0899,-4.8798
2019,2,27,14,25,0,-3.9121,-2.7812,234.59,4.8,-0.79966,-4.7329
2019,2,27,14,55,0,-2.665,-2.2689,229.59,3.5,-0.28009,-3.4888
2019,2,27,15,25,0,-1.7151,-2.5824,213.59,3.1,0.61327,-3.0387
2019,2,27,15,55,0,-2.257,-2.9319,217.59,3.7,0.47718,-3.6691
2019,2,27,16,25,0,-2.3247,-3.1314,216.59,3.9,0.5704,-3.8581
2019,2,27,16,55,0,-1.939,-3.0332,212.59,3.6,0.77366,-3.5159
2019,2,27,17,55,0,-3.2119,-1.3906,246.59,3.5,-1.2879,-3.2544
2019,2,27,19,25,0,-0.14983,-5.3979,181.59,5.4,3.711,-3.9229
2019,2,27,19,55,0,0.42427,-4.48,174.59,4.5,3.4678,-2.8678
2019,2,27,20,25,0,-0.41613,-5.1833,184.59,5.2,3.3709,-3.9594
2019,2,27,20,55,0,0.38068,-6.3887,176.59,6.4,4.7866,-4.2483
2019,2,27,21,25,0,0.80441,-5.4409,171.59,5.5,4.4161,-3.2785
2019,2,27,21,55,0,1.2443,-4.8427,165.59,5,4.3042,-2.5445
2019,2,27,22,25,0,2.2647,-5.2308,156.59,5.7,5.3001,-2.0974
2019,2,27,22,55,0,1.2292,-5.1555,166.59,5.3,4.5146,-2.7763
2019,2,27,23,25,0,2.1884,-4.6066,154.59,5.1,4.8048,-1.71
2019,2,28,0,55,0,2.9268,-1.7302,120.59,3.4,3.293,0.84612
2019,2,28,1,25,0,3.0998,-0.031922,90.59,3.1,2.2145,2.1693
2019,2,28,1,55,0,2.7352,0.96374,70.59,2.9,1.2526,2.6155
2019,2,28,2,25,0,1.7922,2.0194,41.59,2.7,-0.1606,2.6952
2019,2,28,3,25,0,0.48871,3.6676,7.59,3.7,-2.2478,2.9389
2019,2,28,3,55,0,0.8065,3.611,12.59,3.7,-1.9831,3.1237
2019,2,28,4,25,0,-0.52877,4.0658,352.59,4.1,-3.2488,2.501
2019,2,28,4,55,0,-2.1076,4.6441,335.59,5.1,-4.7742,1.7936
2019,2,28,5,25,0,-1.6427,4.1895,338.59,4.5,-4.1239,1.8009
2019,2,28,5,55,0,-1.9712,5.0274,338.59,5.4,-4.9487,2.161
2019,2,28,6,25,0,-2.3969,5.2815,335.59,5.8,-5.4295,2.0397
2019,2,28,6,55,0,-1.8982,4.8412,338.59,5.2,-4.7654,2.081
